,Name,Specialization,Experience (in years),Education,Fee at clinic,Online Fee,Clinic Name,Area,Recently Consulted for,Available From,Available Till,City
411,Mr. Senthilkumar L,Ayurveda,20,"Diploma In Psychology Counselling Skills, Diploma In Ayurveda, B.S IT, Diploma In Varmam T...read more",₹ 750,₹ 850,Life To Live Wellness,Jeevanbheema Nagar,,10:00 AM,08:00 PM,Bangalore
412,Dr. Babitha Jayapal,Ayurveda,31,BHMS,₹ 200,₹ 300,Garden City Homeopathic Clinic,BTM Layout,,05:30 PM,08:30 PM,Bangalore
413,Dr. Akarshini Am,Ayurveda,20,"BAMS, MD-General Medicine, Phd - Kayachikitsa",₹ 350,₹ 500,Lakshy Ayurcare Ayurveda Clinic & Panchakarma Ksharasootra Centre,Vijayanagar,,10:00 AM,12:30 PM,Bangalore
414,Dr. Manasa Bhat,Ayurveda,13,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 300,₹ 350,Tatkshana Ayurveda Hospital,Yeshwanthpur,,04:00 PM,06:45 PM,Bangalore
415,Dr. Payal Khandelwal,Ayurveda,21,"BAMS, MD - Ayurveda",₹ 600,₹ 600,Ayurveda First,Bang,,09:45 AM,12:30 PM,Bangalore
416,Dr. Arun B Jain,Ayurveda,22,"MD, Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 100,₹ 150,SUKRUTHA Ayurvedic Center,Banashankari,DiabetesNext ,04:00 PM,08:30 PM,Bangalore
417,Dr. A V Lohit,Ayurveda,19,"BAMS, MD - Ayurveda Medicine, Postgraduate Diploma in Sexology",₹ 600,,Dr. Lohit's Ayur Sex Clinic,Basaveshwara Nagar,"Male Sexual Problems Treatment, Erection ProblemsNext ",11:00 AM,02:00 PM,Bangalore
418,Dr. Yamuna B S Vastred,Ayurveda,16,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 200,,Guduchi The Ayurvedism,Kammanahalli,"Weight Loss, Kshar Sutra, ArthritisNext ",05:00 PM,09:00 PM,Bangalore
419,Dr. Sharad Kulkarni,Ayurveda,13,"MS - Ayurveda, BAMS",₹ 700,,₹ 1,000 onlineJeevottama Health,Erection ProblemsNext ,05:00 PM,06:00 PM,Bangalore
420,Dr. A V Lohit,Ayurveda,19,"BAMS, MD - Ayurveda Medicine, Postgraduate Diploma in Sexology",₹ 600,,Dr. Lohit's Ayur Sex Clinic,Basaveshwara Nagar,"Male Sexual Problems Treatment, Erection ProblemsNext ",11:00 AM,02:00 PM,Bangalore
421,Dr. Arun B Jain,Ayurveda,22,"MD, Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 100,₹ 150,SUKRUTHA Ayurvedic Center,Banashankari,DiabetesNext ,04:00 PM,08:30 PM,Bangalore
422,Dr. Manasa Bhat,Ayurveda,13,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 300,₹ 350,Tatkshana Ayurveda Hospital,Yeshwanthpur,,04:00 PM,06:45 PM,Bangalore
423,Dr. Shambulingaiah S. Hiremath,Ayurveda,39,"Bachelor of Ayurveda, Medicine and Surgery (BAMS), MS - Ayurveda",₹ 250,₹ 300,Shree Dhanvantari Ayurveda Hospital,Rajaji Nagar,,06:30 PM,08:30 PM,Bangalore
424,Dr. M Rahul,Ayurveda,12,"BAMS, Fellowship In Neurological Rehabilitation, Certificate In Stoke Management",₹ 500,,Angsana Ayurveda,Rajanukunte,,10:00 AM,08:00 PM,Bangalore
425,Dr. Neetha Ganesh,Ayurveda,22,BAMS,₹ 300,₹ 300,Ayurdhan therapy centre jakkur near Manyata tech park,Jakkur,,08:00 AM,08:00 PM,Bangalore
426,Dr. Aparna Kulkarni,Ayurveda,13,"MD - Ayurveda, Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 200,,Dr Kulkarni's Ayur Clinic,Uttarahalli,,07:00 AM,07:00 AM,Bangalore
427,Dr. Arun Bhanu,Ayurveda,11,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 250,₹ 250,Kottakkal Arya Vaidyashala,Vidyaranyapura,"Gastric Problem, Hair LossNext ",06:00 PM,09:00 PM,Bangalore
428,Ayur Jagruti Clinic,Ayurveda,,,₹ 300,₹ 300,Ayur Jagruti Ayurveda Clinic,Indira Nagar,,02:00 PM,04:00 PM,Bangalore
429,Dr. Keshava Bhat Sarpangala,Ayurveda,32,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 300,₹ 300,Vaidyaratnam oushadhasala pvt. Ltd,HSR Layout,"Shirodhara, Allergy Treatment, Allergy",10:30 AM,01:00 PM,Bangalore
430,Dr. Shabaaz Naushad,Ayurveda,9,BAMS,₹ 700,₹ 200,Royale Ayur Clinic,Bang,,09:30 AM,01:00 PM,Bangalore
431,Dr. Aparna Kulkarni,Ayurveda,13,"MD - Ayurveda, Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 200,,Dr Kulkarni's Ayur Clinic,Uttarahalli,,07:00 AM,07:00 AM,Bangalore
432,Dr. M Rahul,Ayurveda,12,"BAMS, Fellowship In Neurological Rehabilitation, Certificate In Stoke Management",₹ 500,,Angsana Ayurveda,Rajanukunte,,10:00 AM,08:00 PM,Bangalore
433,Dr. Umme Salma,Ayurveda,13,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 60,,SSHIRADI SAI CLINIC,Murugeshpalya,,05:00 PM,09:30 PM,Bangalore
434,Dr. Anuja Marawar,Ayurveda,24,"Bachelor of Ayurveda, Medicine and Surgery (BAMS), Certificate In Panchakarma",₹ 350,₹ 300,Keva Ayurveda Whitefield,Whitefield,,03:30 PM,06:00 PM,Bangalore
435,Ayur Jagruti Clinic,Ayurveda,,,₹ 300,₹ 300,Ayur Jagruti Ayurveda Clinic,Indira Nagar,,02:00 PM,04:00 PM,Bangalore
436,Dr. Navaneetha Krishna K,Ayurveda,18,BAMS,₹ 500,₹ 300,AV Multispeciality Hospital,Banashankari,,10:00 AM,08:00 PM,Bangalore
437,Dr. Mini Nair,Ayurveda,29,"DSM ( Siddha Medicine), BAMS",₹ 200,,Ayur Healing Ayurveda And Siddha Hospital,Koramangala,"Siddha, Difficulty Sleeping, Diabetes",10:00 AM,06:00 PM,Bangalore
438,Dr. Vinodh R.S.,Ayurveda,22,"MBBS, MD - Physiology",₹ 100,₹ 250,Sri Marudhar Clinic,Bang,,07:30 PM,09:30 PM,Bangalore
439,Dr. Vijay Laxmi  Singh,Ayurveda,4,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 400,₹ 500,Ayurganic,Electronic City,,10:30 AM,08:00 AM,Bangalore
440,Dr. Niveditha Shree K N,Ayurveda,12,Bachelor of Ayurvedic Medicine & Surgery,₹ 200,₹ 100,Ashwini Ayurveda,Banashankari,,06:30 PM,10:00 PM,Bangalore
441,Dr. Arjun S Jogdankar,Ayurveda,10,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 500,₹ 500,NIROGSTREET 1VEDA MULTISPECIALITY AYURVEDA AND PANCHAKARMA CENTER,Bang,,10:00 AM,07:30 AM,Bangalore
442,Dr. Chaya,Ayurveda,18,"BAMS, MSc - Yoga, MSc - Psychotherapy And Counselling, PhD, Diploma in Counseling Skills",,,,,,02:00 PM,07:00 PM,Bangalore
443,Dr. Anuja Marawar,Ayurveda,24,"Bachelor of Ayurveda, Medicine and Surgery (BAMS), Certificate In Panchakarma",₹ 350,₹ 300,Keva Ayurveda Whitefield,Whitefield,,03:30 PM,06:00 PM,Bangalore
444,Dr. Sumedha K A,Ayurveda,11,"BAMS, M.D Panchakarma",₹ 300,₹ 200,Shathayu Ayurveda clinic,AECS Layout,,09:00 AM,07:30 PM,Bangalore
445,Dr. Navaneetha Krishna K,Ayurveda,18,BAMS,₹ 500,₹ 300,AV Multispeciality Hospital,Banashankari,,10:00 AM,08:00 PM,Bangalore
446,Dr. Vijay Laxmi  Singh,Ayurveda,4,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 400,₹ 500,Ayurganic,Electronic City,,10:30 AM,08:00 AM,Bangalore
447,Dr. Prema Jyothi Fraser,Ayurveda,8,MD,₹ 200,₹ 200,Sri Mahima Multispecality Homoeo Clinic,Jayanagar,,05:00 PM,08:30 PM,Bangalore
448,Dr. Kavya Kadapi Kossambe,Ayurveda,6,MD - Ayurveda,₹ 300,₹ 300,Kaya chikitsalaya,ISRO Layout,,10:00 AM,01:00 PM,Bangalore
449,Dr. Roopakala Nayak,Ayurveda,16,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 200,₹ 200,,,,02:00 PM,05:00 PM,Bangalore
